temp,feels_like,temp_min,temp_max,pressure,humidity,clouds,wind_speed,wind_deg,weather_now,weather_next_hour
290.52,289.85,290.52,290.52,1009,59,100,2.9,325,Clouds,0
291.52,290.82,291.52,291.52,1015,54,48,2.29,19,Clouds,0
287.52,286.89,287.52,287.52,1028,72,15,1.97,302,Clouds,0
294.52,294.41,294.52,294.52,1016,65,27,1.95,45,Clouds,0
292.52,292.26,292.52,292.52,1027,67,100,0.93,74,Clouds,0
290.52,290.11,290.52,290.52,1015,69,88,2.36,15,Clouds,0
280.89,277.98,280.89,280.89,1005,79,100,4.84,313,Clouds,0
295.52,295.48,295.52,295.52,1027,64,42,2.33,299,Clouds,0
286.52,285.95,286.52,286.52,1017,78,1,3.55,346,Clear,0
294.52,294.31,294.52,294.52,1005,61,99,1.65,39,Rain,1
288.52,288.41,288.52,288.52,1003,88,99,4.09,328,Clouds,0
294.52,294.33,294.52,294.52,1008,62,73,5.23,69,Clouds,0
300.52,301.89,300.52,300.52,1010,62,24,4.74,288,Clouds,0
285.52,284.72,285.52,285.52,1005,73,85,4.28,299,Clouds,0
289.52,288.65,289.52,289.52,1008,55,1,5.5,325,Clear,0
288.52,288.28,288.52,288.52,1007,83,35,2.98,13,Clouds,0
296.52,297.21,296.52,296.52,1012,88,99,2.28,264,Clouds,0
297.52,297.63,297.52,297.52,1005,62,100,5.0,297,Clouds,1
298.52,298.13,298.52,298.52,1017,39,12,4.22,55,Clouds,0
297.52,296.95,297.52,297.52,1031,36,4,4.25,126,Clear,0
296.52,295.77,296.52,296.52,1014,33,1,4.46,25,Clear,0
297.52,297.71,297.52,297.52,1009,65,47,2.43,195,Clouds,0
295.52,295.12,295.52,295.52,1018,50,0,3.5,187,Clear,0
288.52,287.42,288.52,288.52,1017,50,3,5.24,15,Clear,0
295.52,294.88,295.52,295.52,1017,41,0,7.6,2,Clear,0
289.52,289.48,289.52,289.52,1008,87,80,2.5,50,Clouds,0
291.52,290.85,291.52,291.52,1004,55,26,3.26,291,Clouds,0
286.52,286.18,286.52,286.52,1013,87,5,3.23,22,Clear,0
287.52,286.97,287.52,287.52,1027,75,7,4.26,54,Clear,0
297.52,297.58,297.52,297.52,1003,60,94,2.41,253,Clouds,1
302.52,309.52,302.52,302.52,1012,91,54,3.75,329,Clouds,0
289.52,289.22,289.52,289.52,1004,77,100,3.01,353,Clouds,0
289.52,289.69,289.52,289.52,997,95,14,2.69,242,Clouds,0
289.52,288.75,289.52,289.52,1030,59,34,0.13,44,Clouds,0
289.52,289.54,289.52,289.52,1004,89,99,3.14,230,Clouds,0
296.52,296.17,296.52,296.52,1028,48,100,3.61,327,Clouds,0
286.52,286.39,286.52,286.52,1005,95,73,2.5,318,Clouds,0
299.52,299.52,299.52,299.52,1004,60,28,4.1,244,Clouds,0
298.52,298.37,298.52,298.52,1024,48,0,3.94,316,Clear,0
295.52,295.27,295.52,295.52,1013,56,42,2.26,358,Clouds,0
292.52,292.65,292.52,292.52,1008,82,4,4.74,283,Clear,0
291.52,290.85,291.52,291.52,1016,55,0,4.59,352,Clear,0
297.52,296.98,297.52,297.52,1014,37,34,2.65,13,Clouds,0
295.52,295.25,295.52,295.52,1028,55,0,1.32,248,Clear,0
287.52,286.68,287.52,287.52,1004,64,92,6.58,308,Clouds,0
291.52,291.48,291.52,291.52,1023,79,28,1.0,87,Clouds,0
291.52,291.74,291.52,291.52,1004,89,100,3.81,240,Clouds,0
290.52,290.04,290.52,290.52,1033,66,6,2.19,104,Clear,0
292.52,291.79,292.52,292.52,1033,49,16,0.92,246,Clouds,0
286.52,286.24,286.52,286.52,1013,89,47,3.3,42,Clouds,0
296.52,296.09,296.52,296.52,1003,45,2,2.59,278,Clear,0
291.52,290.9,291.52,291.52,1035,57,24,2.34,98,Clouds,0
291.52,291.66,291.52,291.52,1012,86,92,2.96,321,Clouds,0
293.52,292.63,293.52,293.52,1009,39,75,5.58,305,Clouds,0
290.52,289.85,290.52,290.52,1026,59,3,1.87,347,Clear,0
295.52,294.99,295.52,295.52,1003,45,53,3.65,355,Clouds,0
295.52,294.96,295.52,295.52,1014,44,37,2.64,19,Clouds,0
291.52,290.46,291.52,291.52,1031,40,0,2.84,28,Clear,0
298.52,298.89,298.52,298.52,1015,68,12,3.08,83,Clouds,0
289.52,289.12,289.52,289.52,1009,73,100,5.09,55,Clouds,0
302.52,302.92,302.52,302.52,1008,47,100,2.8,249,Clouds,0
291.52,290.67,291.52,291.52,1006,48,65,6.56,315,Clouds,0
288.52,288.54,288.52,288.52,1013,93,7,2.58,329,Clear,0
297.52,298.36,297.52,297.52,1006,90,100,2.79,285,Rain,1
287.52,286.71,287.52,287.52,1009,65,100,2.76,318,Clouds,0
284.52,283.57,284.52,284.52,1015,71,65,1.84,321,Clouds,0
300.52,300.13,300.52,300.52,1014,37,0,2.95,6,Clear,0
291.52,291.27,291.52,291.52,1006,71,94,1.18,290,Clouds,0
293.52,293.15,293.52,293.52,1023,59,17,3.12,339,Clouds,0
289.52,289.2,289.52,289.52,1015,76,59,1.93,23,Clouds,0
293.52,293.36,293.52,293.52,1002,67,79,5.19,334,Rain,1
292.52,292.73,292.52,292.52,1008,85,100,2.77,46,Rain,1
289.52,289.2,289.52,289.52,1030,76,12,2.96,140,Clouds,0
287.52,287.36,287.52,287.52,1018,90,0,4.28,341,Clear,0
290.52,290.4,290.52,290.52,998,80,93,3.07,294,Clouds,0
291.52,291.66,291.52,291.52,1011,86,0,1.83,330,Clear,0
291.52,291.5,291.52,291.52,1002,80,97,2.27,134,Clouds,0
295.52,295.56,295.52,295.52,1018,67,70,1.58,343,Clouds,0
294.52,294.83,294.52,294.52,1007,81,67,3.42,291,Clouds,0
297.52,297.19,297.52,297.52,1018,45,18,0.52,44,Clouds,0
296.52,296.11,296.52,296.52,1018,46,13,4.33,339,Clouds,0
294.52,293.94,294.52,294.52,1022,47,95,5.58,273,Clouds,0
289.52,288.99,289.52,289.52,1005,68,100,1.88,14,Clouds,0
291.52,291.79,291.52,291.52,1007,91,100,2.71,121,Rain,0
303.52,303.81,303.52,303.52,1008,44,64,2.39,247,Clouds,0
291.52,291.53,291.52,291.52,1023,81,99,3.0,123,Clouds,0
295.52,295.07,295.52,295.52,1026,48,8,3.11,338,Clear,0
288.52,288.12,288.52,288.52,1009,77,100,5.09,288,Clouds,0
293.52,293.26,293.52,293.52,1027,63,100,0.73,327,Clouds,0
296.52,296.48,296.52,296.52,1007,60,7,5.06,275,Clear,0
292.52,292.03,292.52,292.52,1015,58,0,1.68,8,Clear,0
287.52,287.02,287.52,287.52,1027,77,0,1.87,270,Clear,0
285.52,284.22,285.52,285.52,1031,54,5,1.64,157,Clear,0
306.52,309.04,306.52,306.52,1014,46,9,2.7,215,Clear,0
293.52,293.81,293.52,293.52,1008,84,69,6.0,290,Clouds,0
284.52,283.72,284.52,284.52,1030,77,3,1.78,101,Clear,0
288.52,288.54,288.52,288.52,1000,93,100,3.79,135,Clouds,0
293.52,293.39,293.52,293.52,1016,68,20,2.02,55,Clouds,0
297.52,297.32,297.52,297.52,1003,50,34,3.76,281,Clouds,0
295.52,295.3,295.52,295.52,1019,57,13,5.29,356,Clouds,0
295.52,295.67,295.52,295.52,1014,71,88,1.93,349,Clouds,1
292.52,292.65,292.52,292.52,1018,82,0,2.05,343,Clear,0
290.52,290.51,290.52,290.52,1025,84,80,1.51,123,Clouds,0
294.52,294.25,294.52,294.52,1015,59,81,3.24,358,Clouds,0
296.52,296.17,296.52,296.52,1031,48,13,2.59,134,Clouds,0
290.52,290.53,290.52,290.52,1011,85,16,2.09,271,Clouds,0
293.52,293.7,293.52,293.52,1005,80,100,2.73,110,Clouds,0
288.52,288.28,288.52,288.52,1012,83,45,1.54,22,Clouds,0
294.52,293.86,294.52,294.52,1008,44,83,5.11,3,Clouds,1
288.52,288.04,288.52,288.52,1027,74,0,1.59,268,Clear,0
293.52,293.07,293.52,293.52,1012,56,98,6.23,3,Clouds,0
289.52,289.17,289.52,289.52,1026,75,17,3.08,45,Clouds,0
295.52,295.59,295.52,295.52,1019,68,38,2.42,11,Clouds,0
288.52,288.07,288.52,288.52,1003,75,100,4.98,328,Clouds,0
302.52,302.34,302.52,302.52,1018,42,0,3.38,15,Clear,0
296.52,296.53,296.52,296.52,997,62,60,5.33,270,Clouds,1
288.52,288.51,288.52,288.52,998,92,100,1.96,288,Clouds,0
299.52,299.52,299.52,299.52,1013,65,8,1.86,218,Clear,0
299.52,299.52,299.52,299.52,1017,33,60,7.33,351,Clouds,0
298.52,298.81,298.52,298.52,1008,65,100,2.0,199,Clouds,0
299.52,299.52,299.52,299.52,1005,51,97,2.62,267,Clouds,0
293.52,293.57,293.52,293.52,1007,75,100,4.88,298,Clouds,0
299.52,299.52,299.52,299.52,1013,39,22,3.7,346,Clouds,0
288.52,287.73,288.52,288.52,1004,62,38,2.22,258,Clouds,0
296.52,297.39,296.52,296.52,1015,95,100,5.69,333,Clouds,0
291.52,291.84,291.52,291.52,1005,93,85,1.03,115,Clouds,0
293.52,292.97,293.52,293.52,1017,52,0,6.77,8,Clear,0
291.52,291.11,291.52,291.52,1005,65,100,1.76,281,Clouds,0
283.52,282.52,283.52,283.52,1031,73,1,1.59,312,Clear,0
305.52,307.7,305.52,305.52,1009,48,57,3.66,193,Clouds,0
293.52,293.02,293.52,293.52,1028,54,100,3.83,317,Clouds,0
286.52,286.29,286.52,286.52,999,91,26,2.12,286,Clouds,0
295.52,295.17,295.52,295.52,1026,52,80,2.6,26,Clouds,0
301.52,301.07,301.52,301.52,1012,39,44,4.25,351,Clouds,0
298.52,298.24,298.52,298.52,1017,43,25,4.24,67,Clouds,0
299.52,299.52,299.52,299.52,1013,51,99,1.47,78,Clouds,0
295.52,294.83,295.52,295.52,1008,39,61,6.14,310,Clouds,1
290.52,289.72,290.52,290.52,1008,54,100,2.99,329,Clouds,0
291.52,291.45,291.52,291.52,1019,78,12,1.35,325,Clouds,0
289.52,289.07,289.52,289.52,1008,71,100,2.37,263,Clouds,0
289.52,288.52,289.52,289.52,1032,50,0,2.72,35,Clear,0
297.52,297.29,297.52,297.52,1018,49,31,1.04,349,Clouds,0
300.52,300.41,300.52,300.52,1023,42,5,1.61,249,Clear,0
288.52,288.07,288.52,288.52,1027,75,9,4.32,50,Clear,0
290.52,290.43,290.52,290.52,1023,81,24,0.91,83,Clouds,0
295.52,296.21,295.52,295.52,1018,92,59,5.17,332,Clouds,0
288.52,288.02,288.52,288.52,1004,73,59,2.65,319,Clouds,0
293.52,293.36,293.52,293.52,997,67,50,4.15,283,Rain,0
286.52,285.66,286.52,286.52,1031,67,0,1.03,344,Clear,0
290.52,290.43,290.52,290.52,1012,81,0,2.45,261,Clear,0
291.52,291.14,291.52,291.52,1025,66,59,1.47,339,Clouds,0
287.52,286.89,287.52,287.52,1014,72,29,5.03,9,Clouds,0
295.52,295.25,295.52,295.52,997,55,62,5.67,269,Rain,1
293.52,293.07,293.52,293.52,1032,56,5,2.16,92,Clear,0
298.52,299.04,298.52,298.52,1014,74,16,2.53,143,Clouds,0
289.52,288.91,289.52,289.52,1034,65,100,1.39,163,Clouds,0
286.52,285.92,286.52,286.52,1010,77,99,2.2,307,Clouds,0
290.52,290.3,290.52,290.52,1003,76,100,3.71,354,Clouds,0
293.52,293.41,293.52,293.52,1029,69,12,2.64,85,Clouds,0
301.52,303.16,301.52,301.52,1017,60,2,3.26,354,Clear,0
286.52,286.05,286.52,286.52,1019,82,6,1.38,180,Clear,0
287.52,287.1,287.52,287.52,1000,80,40,4.16,326,Clouds,0
294.52,293.99,294.52,294.52,1018,49,3,4.54,344,Clear,0
293.52,293.49,293.52,293.52,997,72,100,3.88,272,Clouds,0
289.52,289.69,289.52,289.52,1006,95,100,3.31,80,Clouds,0
302.52,302.56,302.52,302.52,1017,44,0,4.03,5,Clear,0
287.52,287.55,287.52,287.52,991,97,100,4.66,339,Clouds,0
291.52,291.53,291.52,291.52,1007,81,100,5.14,296,Clouds,0
297.52,297.45,297.52,297.52,1024,55,17,3.97,257,Clouds,0
288.52,287.84,288.52,288.52,1005,66,100,1.0,283,Clouds,0
297.52,296.98,297.52,297.52,1031,37,3,4.37,127,Clear,0
287.52,287.15,287.52,287.52,1005,82,73,2.19,316,Clouds,0
303.52,302.61,303.52,303.52,1018,34,6,3.71,351,Clear,0
284.52,284.17,284.52,284.52,1017,94,1,2.49,332,Clear,0
291.52,291.03,291.52,291.52,1011,62,82,2.02,356,Clouds,0
285.52,284.17,285.52,285.52,1031,52,0,1.05,181,Clear,0
295.52,295.2,295.52,295.52,1018,53,38,1.47,342,Clouds,0
289.52,289.07,289.52,289.52,998,71,41,0.34,1,Clouds,0
293.52,293.02,293.52,293.52,1030,54,13,2.18,126,Clouds,0
303.52,306.07,303.52,303.52,1011,57,6,5.38,161,Clear,0
296.52,297.0,296.52,296.52,1014,80,46,2.17,147,Clouds,0
296.52,295.88,296.52,296.52,1031,37,23,3.88,136,Clouds,0
289.52,288.99,289.52,289.52,1033,68,6,1.88,108,Clear,0
289.52,289.17,289.52,289.52,995,75,95,6.67,348,Clouds,0
288.52,287.91,288.52,288.52,1029,69,5,2.06,106,Clear,0
288.52,288.15,288.52,288.52,1028,78,1,1.62,51,Clear,0
292.52,292.0,292.52,292.52,1015,57,26,2.77,314,Clouds,0
287.52,287.23,287.52,287.52,1009,85,100,3.12,277,Clouds,0
291.52,291.61,291.52,291.52,998,84,88,1.27,183,Rain,1
297.52,298.36,297.52,297.52,1002,90,44,3.15,206,Clouds,0
290.52,290.06,290.52,290.52,1014,67,72,3.74,327,Clouds,0
293.52,293.49,293.52,293.52,1019,72,59,1.62,328,Clouds,0
294.52,294.07,294.52,294.52,1000,52,66,1.3,154,Clouds,0
293.52,292.74,293.52,293.52,1007,43,70,5.73,16,Clouds,0
289.52,288.36,289.52,289.52,1029,44,0,5.42,66,Clear,0
291.52,291.11,291.52,291.52,997,65,100,4.75,255,Clouds,0
292.52,292.34,292.52,292.52,1029,70,11,3.19,129,Clouds,0
288.52,288.12,288.52,288.52,1018,77,1,1.62,18,Clear,0
298.52,298.47,298.52,298.52,1006,52,6,2.99,280,Clear,0
292.52,292.58,292.52,292.52,1019,79,0,1.89,334,Clear,0
290.52,290.09,290.52,290.52,1017,68,1,2.1,10,Clear,0
290.52,289.77,290.52,290.52,996,56,93,5.88,338,Clouds,0
